,review_id,business_id,user_id,stars,blob_polarity,review,label
16453,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,' he told me that 'this is a simply life skill that i should already know how to do',
16454,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,huh? ,
16455,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0.3,"i said, 'in your professional opinion, would you suggest that i add more air to the tire?'",
16456,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0.083333333,"he replied with a short, crisp, snotty attitude, ""you feel the front tire and it (the back tire) needs air, do it""",
16457,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0.305175781,wow!!!!!,
16458,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,"and he walked back in the store, leaving me by myself",
16459,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,-0.516666667,"i'm serious, i stood there shocked and wondering what was happening",
16460,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0.0875,i am an african american professional who wanted to take my nephew on his first monona-lake bike ride,
16461,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,i didn't deserve service like this,
16462,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,"if you don't support discriminatory business, stay away from this shop! he didn't need to treat me with such disregard",
16463,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,they don't deserve your money,
16464,a0T4gLEc1v886bizcCY39w,BUOWRkEr9Au2BVW2QmW2bA,ZiuVWCAjYk1iQMnuUawMLA,1,0,stay away and tell your friends to not support this shop,
16465,Nc6USPxxa6ZHSrXvS7Xebw,BUOWRkEr9Au2BVW2QmW2bA,hBt-kSMd4Z7C-sxcG1djGw,4,0.35,good local shop,
16466,Nc6USPxxa6ZHSrXvS7Xebw,BUOWRkEr9Au2BVW2QmW2bA,hBt-kSMd4Z7C-sxcG1djGw,4,0.475,i haven't experienced any racism like jayson and can safely say after long conversations with a very interesting owner that they are not a racist bike shop,
16467,Nc6USPxxa6ZHSrXvS7Xebw,BUOWRkEr9Au2BVW2QmW2bA,hBt-kSMd4Z7C-sxcG1djGw,4,0,madison maybe a bit on the hyper-sensitive side when pulling the race card,
16468,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0,"jayson, you're a douche nozzle",
16469,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0,"when you talk about the ""white"" women in line waiting, you clearly not only have a issue with white people but women as well",
16470,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0.25,"if you feel you were treated poorly, it most likely didn't happen and if it did you deserved it",
16471,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0.2,you expect too much in life and you give nothing in return,
16472,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0.5,you suck for coming on this page and talking trash about the best local sporting store around,
16473,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,-0.016666667,go shop at a big box store where they don't care about you and you can claim all white people are racists all day long,
16474,yHE_bZOtFZwSLtYTKXtTQw,BUOWRkEr9Au2BVW2QmW2bA,Xnia22vbGbJmaOcBbHkU-w,5,0,dick head!,
