,review_id,business_id,user_id,stars,blob_polarity,review,label
136524,kow1JZNjscYW4zAQNRM0sw,9Ywv51iCL_QSIGzFA6vqiQ,SnbA_tmDBMJ75bySI5kLzQ,5,0,"they also have a ton of pinball machines,  simpsons, kiss, and gun n roses",
136525,kow1JZNjscYW4zAQNRM0sw,9Ywv51iCL_QSIGzFA6vqiQ,SnbA_tmDBMJ75bySI5kLzQ,5,0.5,this is definatly a place to check out to get away from the strip and feel like you get more for your money,
136526,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0.165625,"holy long john silver, batman! there are a lot of old school pinball machines here! the batman was pretty cool",
136527,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,-0.231818182,there was thing crazy one and darnit i can't remember the name of it but it looked like the surface of a new planet or something,
136528,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,-0.6,it was crazy,
136529,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0.033333333,"if you know what i'm talking about, let me know because i sound ridiculous",
136530,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0.25,the street fighter was pretty rad,
136531,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0,the picture of chun li and ken are narly,
136532,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,-0.133333333,chun li straight up looks hispanic and ken just straight up looks retarded,
136533,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,-0.25,horrible artwork but hilarious,
136534,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0,the only downfall is no ac,
136535,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0.6,that kind of sucked,
136536,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0.014814815,there's only one chair in the whole place but don't make the mistake of sitting down on it like i did,
136537,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,-0.2,i had like 3 people come up to me telling me there was trouble with their pinball machine,
136538,Ss3cMdtOfcxllhJ-Q3v9CQ,9Ywv51iCL_QSIGzFA6vqiQ,pC32fBHm6gOaJI5gbTAc2w,4,0,"""uhh, i don't work here",
136539,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0,a buddy who lived in vegas but doesn't anymore took me there last time i went,
136540,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0.1,i at first didn't want to stay long but i was hooked and we stayed 2 hours,
136541,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0.114166667,very cheap entertainment in a town where it is hard to find,
136542,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0.333333333,many classic machines from when i grew up in the 70s,
136543,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0,including baseball games,
136544,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0.6,the owner is really nice and helpfull,
136545,Cpyki7fZvqw0y0W_kdz8pw,9Ywv51iCL_QSIGzFA6vqiQ,iG4whwdLBarPu3dD5OKCvA,5,0.216666667,and can fix frequent glitches quickly,
