,review_id,business_id,user_id,stars,blob_polarity,review,label
96526,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,- you can gamble at their slot machines!,
96527,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,- their southwest airlines are on time! (from the times i've traveled,
96528,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,dirts:,
96529,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,-0.9375,- crazy zoo! people can be pushing you!,
96530,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,#NAME?,
96531,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,-0.0875,- not enough places to eat (not cool if you've got a layover),
96532,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0.3,#NAME?,
96533,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,-0.375,it can be confusing!,
96534,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,-0.05,#NAME?,
96535,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,-0.116666667,"alas, decent airport that i've been to",
96536,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,"not the best, yet not the worst",
96537,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0.5,it's a 2 hour flight to/from portland (if you fly straight) and a 1 hour flight to/from la,
96538,kop_e_zLjjcvvkZgX53Tng,jf67Z1pnwElRSXllpQHiJg,inkv3_Ja07wnzXvrc_-4eQ,3,0,i wouldn't mind flying here if i didn't want to drive to vegas!,
96539,nNrHnz3CFswiCfRqbvcBLQ,jf67Z1pnwElRSXllpQHiJg,w3Kljm1l_IIJNWwYK58CxA,4,0.214285714,4/5 purely for the speed of which i got through tsa,
96540,nNrHnz3CFswiCfRqbvcBLQ,jf67Z1pnwElRSXllpQHiJg,w3Kljm1l_IIJNWwYK58CxA,4,0.5,"many security lines to choose from, no waiting, it was a breeze",
96541,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0,"yeah, it's an airport",
96542,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0,"i have been to vegas twice lately--once in may, and just last week",
96543,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0.14375,"it actually seems like the security has its act together more!  last may, it took twice as long to get through security as it did this time",
96544,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0.3,"last time, it was kind of a cluster",
96545,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0.5,much better this time around,
96546,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,-0.279761905,"like other posters have said, you are sort of limited in dining ($16 for a cheeseburger?!  lame!)  and do not go to the chili's too",
96547,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,-0.535714286,they have a limited menu and terrible service!!!!,
96548,5oWPHyKw1g3kZHOErvxkHA,jf67Z1pnwElRSXllpQHiJg,ZpQZW2vWoK5aN0yHQ-MUcw,3,0.351388889,"but the bathrooms were clean, and security had improved, so that's pretty sweet!",
96549,qrWdwFkTjsYj9Q6gNGRnoQ,jf67Z1pnwElRSXllpQHiJg,G_yHEsj44VqtJtpYrYWYzA,3,0,just another airport,
96550,qrWdwFkTjsYj9Q6gNGRnoQ,jf67Z1pnwElRSXllpQHiJg,G_yHEsj44VqtJtpYrYWYzA,3,0.091071429,on busy weekends? be smart get there early as lines can get extremely long,
96551,qrWdwFkTjsYj9Q6gNGRnoQ,jf67Z1pnwElRSXllpQHiJg,G_yHEsj44VqtJtpYrYWYzA,3,0.4,but you do get free wifi,
96552,qrWdwFkTjsYj9Q6gNGRnoQ,jf67Z1pnwElRSXllpQHiJg,G_yHEsj44VqtJtpYrYWYzA,3,-0.0125,other than that it's just a place where i try to sober up before i head home,
96553,6oeCG6C5-SdApBkcoCKTmQ,jf67Z1pnwElRSXllpQHiJg,pO39kGspJk41U4EV8q0Tfw,3,0.1,a busy airport,
96554,6oeCG6C5-SdApBkcoCKTmQ,jf67Z1pnwElRSXllpQHiJg,pO39kGspJk41U4EV8q0Tfw,3,0,lots of shopping and slot machines,
96555,6oeCG6C5-SdApBkcoCKTmQ,jf67Z1pnwElRSXllpQHiJg,pO39kGspJk41U4EV8q0Tfw,3,0.05,not really a favorite of mine but not bad either,
96556,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0,rerouted through las vegas on a southwest flight,
96557,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.333333333,quick 45 before jetting off,
96558,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.026388889,"slot machines, jewelry, and expensive gift shops everywhere for the big money rollers, cheesy barry manilow music for the don johnson balding types, strong smell of cigarettes and cool pine air freshener absorbed into the musty air makes me nauseous and overwhelm my senses!",
96559,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.8,if you like to people watch this is a great place for that,
96560,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.3875,makes me wonder who hit the jackpot and who struck out; who played the big-baller games and who spent their days with bucketfuls of quarters in front of themed slot machines; who broke the rules and who is remorseful; who got a good night's sleep and who is still hammered!,
96561,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.5,"starbucks and coffee bean, miss fields, pizza hut, hudson news and more",
96562,7a-OjH2HhmrEV9jczxbMag,jf67Z1pnwElRSXllpQHiJg,9QHUQF2p4vbTSiJZJ4HlYA,3,0.166666667,overall two stars and an extra one for free wifi!,
96563,QGTcykvVqPh6RnLf60LnWA,jf67Z1pnwElRSXllpQHiJg,KvJlh34nP7UDyzr-k_payg,2,0.1,"this airport is like old vegas, you know its there, but you just kinda go there to walk through it to get someplace else",
96564,QGTcykvVqPh6RnLf60LnWA,jf67Z1pnwElRSXllpQHiJg,KvJlh34nP7UDyzr-k_payg,2,1,it's a very awesome feeling getting off the plane and then immediately be greeted by slot machines,
96565,QGTcykvVqPh6RnLf60LnWA,jf67Z1pnwElRSXllpQHiJg,KvJlh34nP7UDyzr-k_payg,2,-0.2,"as for everything else at this airport, it's your basic runabout airport with no frills, just a workhorse for the people coming in and out of vegas for conventions, meetings,  21st bdays, and ""crazy"" bachelor/ette parties",
96566,QGTcykvVqPh6RnLf60LnWA,jf67Z1pnwElRSXllpQHiJg,KvJlh34nP7UDyzr-k_payg,2,0,be prepared to run into some characters when you roll up in here,
96567,QGTcykvVqPh6RnLf60LnWA,jf67Z1pnwElRSXllpQHiJg,KvJlh34nP7UDyzr-k_payg,2,0.45,"don't be scared, just enjoy it, you see much more when you get into vegas",
