,review_id,business_id,user_id,stars,blob_polarity,review,label
81514,BEv4RkGdV-tNw-TfQcLFRg,dks3rZEbVZlH-IZhnlcbug,7GC9fVWKa4a1ZmBGLH6Uww,4,0,"i feel like once i went to one, i couldn't expect anything different the next time or the time after that",
81515,BEv4RkGdV-tNw-TfQcLFRg,dks3rZEbVZlH-IZhnlcbug,7GC9fVWKa4a1ZmBGLH6Uww,4,0.35,but! it's a cool way to see the newest exhibits,
81516,BEv4RkGdV-tNw-TfQcLFRg,dks3rZEbVZlH-IZhnlcbug,7GC9fVWKa4a1ZmBGLH6Uww,4,0.5,which are are really innovative,
81517,BEv4RkGdV-tNw-TfQcLFRg,dks3rZEbVZlH-IZhnlcbug,7GC9fVWKa4a1ZmBGLH6Uww,4,0.035,", an entire architecture firm (eddie jones) operating out one of the galleries for several weeks - they literally moved the entire office into the museum- and the celebrity exhibit is really unique, i can't wait to see that",
81518,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0.8,this museum is a great fixture in the southwest arts scene,
81519,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,-0.25,"a little on the small side, but hey, can you believe this museum wasn't founded until 1999?!  with that said, it's a wittle baby in museum-years",
81520,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0.188888889,"considering most of the biggie modern art museums came into age in the 1930s and 1940s, this stark temple to modern art is quite a bold statement for our young state",
81521,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,-0.3,exhibits are edgy and provocative,
81522,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,-0.375,"in the past year they had a warhol retrospective, a mayan-inspired art deconstruction, and a photo exhibit on illegal immigration",
81523,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0,thumbs up to the gift shop,
81524,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0.375,"rad chotchkie alert - kitschy and unique coffee table books, architecture and pop culture finds abound here",
81525,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0,i even got a friend some weiner dog salt/pepper shakers here!!,
81526,_MMwAgpXxJs-_vx10xJUsg,dks3rZEbVZlH-IZhnlcbug,4_YfcfHkCem1onJFkItxjA,4,0.125,"ps - smoca nights is a quarterly, kick-ass see and be seen event with pretty people galore, fashion, local artists, djs, food, drink and art",
