,review_id,business_id,user_id,stars,blob_polarity,review,label
60630,x8AGPdlJAs-7SbRzQhsgiA,szjTCVd5An2m1KEjO0aLqA,rq5pIVFNP1dsonI9S8W17g,4,0,no wonder its been around for years!,
60631,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,i haven't been back here since i was in elementary/middle school,
60632,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,"i remember it being quite larger when i was younger, but then again",
60633,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,i was quite smaller back then as well,
60634,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,1,the inside is perfect for throwing birthday parties,
60635,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0.375,there are so many tables and space - what's not to like? they also serve pizza here where you can select the exact toppings you want,
60636,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,1,the arcade isn't very impressive which is why i'm rating this place 4 stars instead of 5,
60637,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,"if i can recall correctly, if you buy 1-4 ride tickets then they are $7",
60638,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,50 each,
60639,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0.5,"if you decide to buy 5 or more tickets, they get priced to $7",
60640,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,00 each,
60641,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,"if you know you're going to be here for some time, consider purchasing their 1 hour wrist band for $21",
60642,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0,"if you head outside to where the dragon roller coaster is, you'll see the children go-karts",
60643,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,-0.035714286,they have 2 different karts for this track - one for single riders and one for duel riders,
60644,_q9F-TYY8_oMQsirN-frpA,szjTCVd5An2m1KEjO0aLqA,qIRlqTsWPm1NMW1_VG9kGg,4,0.204166667,"the speed for these karts are pretty much set and you can't go that fast, but a decent speed",
