,review_id,business_id,user_id,stars,blob_polarity,review
305000,lWIbraDjjKndWh_DlKTwkQ,eUbpbGBSe0oQneuAenPasw,ebsX_DKueVaBD6vnoAaOyg,5,0.8,"also don't be worried that it's all about vegas, they did a great job covering the vegas, ny, chicago mobs it's a well rounded display of info"
305001,lWIbraDjjKndWh_DlKTwkQ,eUbpbGBSe0oQneuAenPasw,ebsX_DKueVaBD6vnoAaOyg,5,0.5875,lastly loved the gift shop! fun stuff to bring home
305002,lWIbraDjjKndWh_DlKTwkQ,eUbpbGBSe0oQneuAenPasw,ebsX_DKueVaBD6vnoAaOyg,5,0.3925,if you love mob history this is the place for you! i'd highly recommend it
305003,lWIbraDjjKndWh_DlKTwkQ,eUbpbGBSe0oQneuAenPasw,ebsX_DKueVaBD6vnoAaOyg,5,0.223809524,as with anything in vegas get there right when they open for the best possible (less crowded) experience
305004,Ab5kZVENEDAYgi6jgXWV9Q,eUbpbGBSe0oQneuAenPasw,ewS_WYnYfCkjajtoCAmJ6w,5,0.2,really well done
305005,Ab5kZVENEDAYgi6jgXWV9Q,eUbpbGBSe0oQneuAenPasw,ewS_WYnYfCkjajtoCAmJ6w,5,-0.3,plan to stay at least 2 hours
305006,Ab5kZVENEDAYgi6jgXWV9Q,eUbpbGBSe0oQneuAenPasw,ewS_WYnYfCkjajtoCAmJ6w,5,0,"there are discounts for teachers, so bring your id!!"
305007,stXlLNClATmABWlspbe9Kg,eUbpbGBSe0oQneuAenPasw,qB6ffcF16cpUyOX_gea4GA,2,0.166666667,"sorry, but watching a movie is way more interesting"
305008,stXlLNClATmABWlspbe9Kg,eUbpbGBSe0oQneuAenPasw,qB6ffcF16cpUyOX_gea4GA,2,-0.091666667,"at least in movies you get to see the old fashioned mob suits, hats, and cars up close in detail, and not just blurry black & white photos"
305009,stXlLNClATmABWlspbe9Kg,eUbpbGBSe0oQneuAenPasw,qB6ffcF16cpUyOX_gea4GA,2,-0.145833333,"and the story of the mob is hard to follow when you have to read it, piece by piece, on plaques next to the blurry photos"
305010,stXlLNClATmABWlspbe9Kg,eUbpbGBSe0oQneuAenPasw,qB6ffcF16cpUyOX_gea4GA,2,-0.25,"sure, there are some artifacts from the time, guns, poker chips, etc, but they were boring also"
305011,stXlLNClATmABWlspbe9Kg,eUbpbGBSe0oQneuAenPasw,qB6ffcF16cpUyOX_gea4GA,2,0,save your $20
305012,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,-0.01875,"the first thing i noticed when i walked in was a stand off to the corner selling beer, other cold drinks, and light snacks"
305013,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0,"when i asked if we could drink beer as we walked through the museum and the answer was ""yes"" i was sold"
305014,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,-0.433333333,"and considering the price of everything in vegas is slightly inflated, the entrance fee (and the price of the beer) was not too bad"
305015,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0.083333333,typically i am not a fan of museums that require you to stop and read lengthy displays and this museum required a lot of stopping and reading
305016,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,-0.05,there were only a few interactive displays and short films for those that have short attention spans like me
305017,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0.5,my favorite part(s) were the photo ops that were sprinkled throughout the museum
305018,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0.366666667,i spent most of my museum time trying to get a good picture
305019,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0,it took me about 1
305020,wGLybOi0Qhdexc4Srg6u7w,eUbpbGBSe0oQneuAenPasw,C-lOIPhSwBvwBX8-BhoSdg,3,0,5hrs to get through the museum (keeping in mind that i didn't spend a lot of time reading everything) and that included a walk through the gift shop at the end
