,review_id,business_id,user_id,stars,blob_polarity,review,label
156523,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.285714286,there were plenty of event staff around to point you in the right direction,
156524,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0,there was a metal detector that i had to walk through before entering,
156525,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0,there were plenty of concession stands to chose from,
156526,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.25,most are cash only which helps keep the lines moving,
156527,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,-0.05,bathrooms were spacious which also helps with long lines,
156528,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.064285714,i didn't see one single usher once i started making my way to my seat which was unusual,
156529,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0,the seats,
156530,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.161428571,they are very wide even for a large caboose to feel comfortable in for 2 hours,
156531,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0,also a big plus,
156532,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0,there was ample space for my legs,
156533,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.26,i didn't bump my shins into the seat in front of me once during the entire night-score! the view of the stage and big screens was very nice from my row q in section 10,
156534,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.433333333,exit was rather easy,
156535,_1wqDFPiptI9SVmZM8wQ8Q,iQEX5MJOWfFcUqdXl--6UA,PRcfYRZGxTPFQgFqpnvp0Q,4,0.086111111,the crowd made its way to the many exits and back up the walkway and back down to the parking garage,
156536,N6J_WOKVfy2AdhD6mhsAmA,iQEX5MJOWfFcUqdXl--6UA,oNsioio4jkyaeoKXi_iavw,4,0.35,just went and not a bad seat in the house for the la king's frozen fury,
156537,N6J_WOKVfy2AdhD6mhsAmA,iQEX5MJOWfFcUqdXl--6UA,oNsioio4jkyaeoKXi_iavw,4,0.5,"most places have great seats anywhere for hockey games, however this place leaves every seat intimate",
156538,N6J_WOKVfy2AdhD6mhsAmA,iQEX5MJOWfFcUqdXl--6UA,oNsioio4jkyaeoKXi_iavw,4,0.65,you could be at the top and still have great seats,
